user_id,anime_id,user_rating,name,genre,type,episodes,anime_avg_rating,members,image_url
35688,31442,7,Musaigen no Phantom World,Fantasy,TV,13,7.03,168482,https://cdn.myanimelist.net/images/anime/4/78339.jpg
41659,1559,8,Shijou Saikyou no Deshi Kenichi,Shounen,TV,50,8.25,129112,https://cdn.myanimelist.net/images/anime/9/75515.jpg
32559,9181,9,Motto To LOVE-Ru,School,TV,12,7.61,134988,https://cdn.myanimelist.net/images/anime/4/59875.jpg
65140,1132,10,Digimon Frontier,Fantasy,TV,50,7.25,74929,https://cdn.myanimelist.net/images/anime/1048/117727.jpg
48655,11837,6,Zetman,Supernatural,TV,13,7.01,65633,https://cdn.myanimelist.net/images/anime/1955/123132.jpg
22642,10308,7,Sengoku Otome: Momoiro Paradox,Historical,TV,13,6.71,27080,https://cdn.myanimelist.net/images/anime/1459/133815.jpg
13521,14967,4,Boku wa Tomodachi ga Sukunai Next,Harem,TV,12,7.7,214319,https://cdn.myanimelist.net/images/anime/3/44724.jpg
43653,4214,10,Rosario to Vampire Capu2,Vampire,TV,13,7.24,203958,https://cdn.myanimelist.net/images/anime/6/25093.jpg
20717,4898,9,Kuroshitsuji,Comedy,TV,24,8.06,424919,https://cdn.myanimelist.net/images/anime/1467/137783.jpg
2378,18897,8,Nisekoi,Romance,TV,20,7.91,347599,https://cdn.myanimelist.net/images/anime/13/75587.jpg
3949,11597,8,Nisemonogatari,Comedy,TV,11,8.21,260062,https://cdn.myanimelist.net/images/anime/1044/103654.jpg
39023,1303,10,The Animatrix,Drama,OVA,9,7.34,42831,https://cdn.myanimelist.net/images/anime/3/75870.jpg
9705,11111,8,Another,Thriller,TV,12,7.88,534657,https://cdn.myanimelist.net/images/anime/4/75509.jpg
26324,371,8,Cardcaptor Sakura Movie 1,Shoujo,Movie,1,7.74,56327,https://cdn.myanimelist.net/images/anime/1733/90336.jpg
3405,28825,10,Himouto! Umaru-chan,Slice of Life,TV,12,7.55,158041,https://cdn.myanimelist.net/images/anime/12/75086.jpg
53423,65,8,Rozen Maiden: Träumend,Seinen,TV,12,7.78,72645,https://cdn.myanimelist.net/images/anime/4/10242.jpg
10654,2251,8,Baccano!,Historical,TV,13,8.54,363215,https://cdn.myanimelist.net/images/anime/3/14547.jpg
53494,3503,6,Kanokon,Comedy,TV,12,6.74,122288,https://cdn.myanimelist.net/images/anime/11/9490.jpg
45007,1840,7,Zero no Tsukaima: Futatsuki no Kishi,Romance,TV,12,7.73,235684,https://cdn.myanimelist.net/images/anime/2/22740.jpg
13566,2472,8,Naruto: Shippuuden Movie 1,Comedy,Movie,1,7.43,108170,https://cdn.myanimelist.net/images/anime/1703/134493.jpg
27729,3467,8,Nogizaka Haruka no Himitsu,Romance,TV,12,7.35,80820,https://cdn.myanimelist.net/images/anime/11/56965.jpg
11326,21327,8,Isshuukan Friends.,School,TV,12,7.7,139601,https://cdn.myanimelist.net/images/anime/6/61891.jpg
66894,3712,9,Zero no Tsukaima: Princesses no Rondo,Action,TV,12,7.6,210891,https://cdn.myanimelist.net/images/anime/6/10256.jpg
16407,71,7,Full Metal Panic!,Action,TV,24,7.81,256325,https://cdn.myanimelist.net/images/anime/2/75259.jpg
41567,237,10,Eureka Seven,Drama,TV,50,8.19,239570,https://cdn.myanimelist.net/images/anime/12/34443.jpg
64352,11887,6,Kokoro Connect,Drama,TV,13,8.01,283847,https://cdn.myanimelist.net/images/anime/2/39665.jpg
5292,450,6,InuYasha: Kagami no Naka no Mugenjo,Historical,Movie,1,7.75,54854,https://cdn.myanimelist.net/images/anime/1162/92219.jpg
33878,323,10,Mousou Dairinin,Psychological,TV,13,7.74,137687,https://cdn.myanimelist.net/images/anime/7/10240.jpg
15672,4224,10,Toradora!,Comedy,TV,25,8.45,633817,https://cdn.myanimelist.net/images/anime/13/22128.jpg
58514,3080,4,Anime Tenchou,Action,OVA,1,6.11,6066,https://cdn.myanimelist.net/images/anime/1990/139619.jpg
67282,24,7,School Rumble,School,TV,26,8.06,178553,https://cdn.myanimelist.net/images/anime/1465/142014.jpg
5681,9367,5,Freezing,Action,TV,12,7.2,159273,https://cdn.myanimelist.net/images/anime/10/28535.jpg
28040,31043,10,Boku dake ga Inai Machi,Mystery,TV,12,8.65,402381,https://cdn.myanimelist.net/images/anime/10/77957.jpg
46586,4654,5,Toaru Majutsu no Index,Super Power,TV,24,7.69,313114,https://cdn.myanimelist.net/images/anime/2/75533.jpg
18987,11761,9,Medaka Box,Action,TV,12,7.21,110042,https://cdn.myanimelist.net/images/anime/13/37947.jpg
7773,7017,7,K-On!: Ura-On!,Comedy,Special,7,6.42,36560,https://cdn.myanimelist.net/images/anime/9/23479.jpg
5413,1109,8,Monster Extra,Drama,Special,1,6.81,6004,https://cdn.myanimelist.net/images/anime/5/10372.jpg
64212,21881,7,Sword Art Online II,Game,TV,24,7.35,537892,https://cdn.myanimelist.net/images/anime/1223/121999.jpg
24629,886,8,Amaenaide yo!! Katsu!!,Ecchi,TV,12,6.89,33573,https://cdn.myanimelist.net/images/anime/2/15153.jpg
40028,72,9,Full Metal Panic? Fumoffu,Comedy,TV,12,8.21,171086,https://cdn.myanimelist.net/images/anime/4/75260.jpg
56994,17074,9,Monogatari Series: Second Season,Comedy,TV,26,8.8,205959,https://cdn.myanimelist.net/images/anime/1807/121534.jpg
41767,7724,10,Shiki,Mystery,TV,22,7.99,251093,https://cdn.myanimelist.net/images/anime/1531/119165.jpg
446,6773,9,Shakugan no Shana III (Final),Action,TV,24,7.73,133010,https://cdn.myanimelist.net/images/anime/9/32539.jpg
7700,1,10,Cowboy Bebop,Drama,TV,26,8.82,486824,https://cdn.myanimelist.net/images/anime/4/19644.jpg
27592,2961,7,Digimon Adventure Movie,Sci-Fi,Movie,1,7.61,60753,https://cdn.myanimelist.net/images/anime/3/72452.jpg
24634,4472,10,Lucky☆Star: Original na Visual to Animation,School,OVA,1,7.92,84833,https://cdn.myanimelist.net/images/anime/1475/99189.jpg
20034,18897,8,Nisekoi,School,TV,20,7.91,347599,https://cdn.myanimelist.net/images/anime/13/75587.jpg
68033,2198,10,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Comedy,Special,2,7.64,16986,https://cdn.myanimelist.net/images/anime/2/13530.jpg
14050,28249,7,Arslan Senki (TV),Shounen,TV,25,7.88,152811,https://cdn.myanimelist.net/images/anime/1168/148973.jpg
35581,14741,6,Chuunibyou demo Koi ga Shitai!,Romance,TV,12,7.95,394399,https://cdn.myanimelist.net/images/anime/1905/142840.jpg
47686,5914,5,Kanamemo,Comedy,TV,13,7.01,23757,https://cdn.myanimelist.net/images/anime/6/52677.jpg
57496,1943,6,Paprika,Sci-Fi,Movie,1,8.15,163308,https://cdn.myanimelist.net/images/anime/1929/93629.jpg
52500,405,10,Blood: The Last Vampire,Supernatural,Movie,1,7.01,67778,https://cdn.myanimelist.net/images/anime/9/18913.jpg
22847,17187,7,Ghost in the Shell: Arise - Border:1 Ghost Pain,Sci-Fi,Movie,1,7.64,31747,https://cdn.myanimelist.net/images/anime/8/46673.jpg
48983,20507,7,Noragami,Shounen,TV,12,8.17,515378,https://cdn.myanimelist.net/images/anime/1886/128266.jpg
11158,1978,7,Onkyo Seimeitai Noiseman,Sci-Fi,Movie,1,6.7,5295,https://cdn.myanimelist.net/images/anime/11/19521.jpg
60349,12711,8,Uta no☆Prince-sama♪ Maji Love 2000%,Romance,TV,13,7.53,61551,https://cdn.myanimelist.net/images/anime/12/44019.jpg
16084,249,9,InuYasha,Magic,TV,167,7.89,281632,https://cdn.myanimelist.net/images/anime/1589/95329.jpg
4143,11617,8,High School DxD,Comedy,TV,12,7.7,398660,https://cdn.myanimelist.net/images/anime/1331/111940.jpg
34250,20,10,Naruto,Martial Arts,TV,220,7.81,683297,https://cdn.myanimelist.net/images/anime/1141/142503.jpg
3055,18677,5,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Romance,TV,12,7.07,115338,https://cdn.myanimelist.net/images/anime/13/54389.jpg
2644,696,7,Tenchi Muyou!,Shounen,TV,26,7.54,38372,https://cdn.myanimelist.net/images/anime/3/61663.jpg
39921,20473,7,Teekyuu 3,Shounen,TV,12,6.96,13227,https://cdn.myanimelist.net/images/anime/11/73503.jpg
52964,7740,6,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,Ecchi,Special,6,6.31,7496,https://cdn.myanimelist.net/images/anime/1/2398.jpg
25968,8516,6,Baka to Test to Shoukanjuu Ni!,School,TV,13,7.98,183722,https://cdn.myanimelist.net/images/anime/1415/145672.jpg
48854,31637,6,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",Action,TV,12,7.97,153501,https://cdn.myanimelist.net/images/anime/8/77382.jpg
2251,5114,9,Fullmetal Alchemist: Brotherhood,Military,TV,64,9.26,793665,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
11867,25313,5,Gintama: Jump Festa 2014 Special,Historical,Special,1,8.2,13764,https://cdn.myanimelist.net/images/anime/1327/110925.jpg
5060,981,4,Ichigo 100% OVA,School,OVA,4,7.03,19508,https://cdn.myanimelist.net/images/anime/1562/126978.jpg
65528,23251,9,Gugure! Kokkuri-san,Supernatural,TV,12,7.69,87824,https://cdn.myanimelist.net/images/anime/6/65665.jpg
67963,30307,7,Monster Musume no Iru Nichijou,Ecchi,TV,12,7.39,181845,https://cdn.myanimelist.net/images/anime/9/75104.jpg
27808,14199,7,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,School,TV,12,6.78,113166,https://cdn.myanimelist.net/images/anime/6/42111.jpg
30196,28025,6,Tsukimonogatari,Mystery,TV,4,8.21,111009,https://cdn.myanimelist.net/images/anime/6/68259.jpg
35547,1840,8,Zero no Tsukaima: Futatsuki no Kishi,Fantasy,TV,12,7.73,235684,https://cdn.myanimelist.net/images/anime/2/22740.jpg
33543,28223,7,Death Parade,Mystery,TV,12,8.33,383914,https://cdn.myanimelist.net/images/anime/5/71553.jpg
814,4725,10,Ga-Rei: Zero,Super Power,TV,12,7.78,145102,https://cdn.myanimelist.net/images/anime/9/83975.jpg
12138,287,6,Grappler Baki (TV),Sports,TV,24,7.41,23220,https://cdn.myanimelist.net/images/anime/1782/128917.jpg
40337,1,9,Cowboy Bebop,Action,TV,26,8.82,486824,https://cdn.myanimelist.net/images/anime/4/19644.jpg
5770,18139,7,Tonari no Seki-kun,Seinen,TV,21,7.69,82568,https://cdn.myanimelist.net/images/anime/9/55489.jpg
57384,2131,8,Bokusatsu Tenshi Dokuro-chan 2,Magic,OVA,2,6.92,70734,https://cdn.myanimelist.net/images/anime/7/14709.jpg
17003,838,7,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Seinen,TV,13,6.28,18031,https://cdn.myanimelist.net/images/anime/10/12023.jpg
46091,227,7,FLCL,Mecha,OVA,6,8.06,305165,https://cdn.myanimelist.net/images/anime/7/77356.jpg
71685,16498,7,Shingeki no Kyojin,Fantasy,TV,25,8.54,896229,https://cdn.myanimelist.net/images/anime/10/47347.jpg
50789,1576,8,Bakumatsu Kikansetsu Irohanihoheto,Action,ONA,26,7.22,28097,https://cdn.myanimelist.net/images/anime/4/56037.jpg
40009,4026,7,Pokemon Diamond &amp; Pearl: Giratina to Sora no Hanataba Sheimi,Kids,Movie,1,7.1,32654,https://cdn.myanimelist.net/images/anime/1978/142700.jpg
69398,30,6,Neon Genesis Evangelion,Action,TV,26,8.32,461946,https://cdn.myanimelist.net/images/anime/1314/108941.jpg
13652,22877,7,Seirei Tsukai no Blade Dance,Harem,TV,12,7.15,124448,https://cdn.myanimelist.net/images/anime/7/63031.jpg
58531,514,8,Cossette no Shouzou,Drama,OVA,3,7.0,40318,https://cdn.myanimelist.net/images/anime/11/77004.jpg
62136,27899,10,Tokyo Ghoul √A,Psychological,TV,12,7.52,408357,https://cdn.myanimelist.net/images/anime/1889/123307.jpg
52741,29974,5,"Diabolik Lovers More,Blood",School,TV,12,6.13,37924,https://cdn.myanimelist.net/images/anime/3/73657.jpg
26837,10209,9,Kore wa Zombie Desu ka? OVA,Magic,OVA,2,7.57,73826,https://cdn.myanimelist.net/images/anime/12/36243.jpg
271,450,7,InuYasha: Kagami no Naka no Mugenjo,Demons,Movie,1,7.75,54854,https://cdn.myanimelist.net/images/anime/1162/92219.jpg
24214,1003,10,Aa! Megami-sama! (TV) Specials,Supernatural,Special,3,7.61,19257,https://cdn.myanimelist.net/images/anime/2/17893.jpg
50259,48,8,.hack//Sign,Game,TV,26,7.14,110304,https://cdn.myanimelist.net/images/anime/1443/94665.jpg
62346,889,7,Black Lagoon,Action,TV,12,8.17,332562,https://cdn.myanimelist.net/images/anime/1906/121592.jpg
5124,177,8,Tsubasa Chronicle,Romance,TV,26,7.67,134705,https://cdn.myanimelist.net/images/anime/9/6555.jpg
52776,514,7,Cossette no Shouzou,Drama,OVA,3,7.0,40318,https://cdn.myanimelist.net/images/anime/11/77004.jpg
58312,461,5,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,Adventure,Movie,1,7.18,36558,https://cdn.myanimelist.net/images/anime/1017/97698.jpg
68084,5680,10,K-On!,Slice of Life,TV,13,7.87,386048,https://cdn.myanimelist.net/images/anime/10/76120.jpg
29496,849,7,Suzumiya Haruhi no Yuuutsu,Comedy,TV,14,8.06,428569,https://cdn.myanimelist.net/images/anime/1470/137929.jpg
23991,2993,8,Rosario to Vampire,Vampire,TV,13,7.14,299278,https://cdn.myanimelist.net/images/anime/12/75242.jpg
17405,8676,7,Amagami SS,Comedy,TV,25,7.57,157223,https://cdn.myanimelist.net/images/anime/10/78699.jpg
36600,167,8,Scrapped Princess,Comedy,TV,24,7.52,54575,https://cdn.myanimelist.net/images/anime/1238/94717.jpg
5313,277,7,Mahoromatic 2,Military,TV,14,7.3,21393,https://cdn.myanimelist.net/images/anime/1367/98136.jpg
16758,11785,6,Haiyore! Nyaruko-san,Sci-Fi,TV,12,7.25,154595,https://cdn.myanimelist.net/images/anime/6/49081.jpg
28019,468,9,Ghost in the Shell 2: Innocence,Police,Movie,1,7.93,85714,https://cdn.myanimelist.net/images/anime/10/75628.jpg
41340,15109,6,Cuticle Tantei Inaba,Comedy,TV,12,7.45,50019,https://cdn.myanimelist.net/images/anime/10/73934.jpg
66357,7,6,Witch Hunter Robin,Magic,TV,26,7.36,64905,https://cdn.myanimelist.net/images/anime/10/19969.jpg
44604,23273,10,Shigatsu wa Kimi no Uso,School,TV,22,8.92,416397,https://cdn.myanimelist.net/images/anime/1405/143284.jpg
71363,19369,8,Outbreak Company,Parody,TV,12,7.52,131520,https://cdn.myanimelist.net/images/anime/7/54343.jpg
33794,24133,6,Taimadou Gakuen 35 Shiken Shoutai,Romance,TV,12,7.05,99133,https://cdn.myanimelist.net/images/anime/6/76211.jpg
49874,2847,7,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,Action,Movie,1,7.34,38238,https://cdn.myanimelist.net/images/anime/1978/142700.jpg
32215,10321,7,Uta no☆Prince-sama♪ Maji Love 1000%,Comedy,TV,13,7.37,105723,https://cdn.myanimelist.net/images/anime/6/30248.jpg
43251,19815,6,No Game No Life,Game,TV,12,8.47,602291,https://cdn.myanimelist.net/images/anime/1074/111944.jpg
17716,1575,10,Code Geass: Hangyaku no Lelouch,School,TV,25,8.83,715151,https://cdn.myanimelist.net/images/anime/1032/135088.jpg
13093,16706,10,Kami nomi zo Shiru Sekai: Megami-hen,Comedy,TV,12,8.3,142612,https://cdn.myanimelist.net/images/anime/6/51949.jpg
18162,5114,8,Fullmetal Alchemist: Brotherhood,Adventure,TV,64,9.26,793665,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
30823,28819,6,Okusama ga Seitokaichou!,Ecchi,TV,12,6.88,91241,https://cdn.myanimelist.net/images/anime/12/75012.jpg
48308,6033,8,Dragon Ball Kai,Shounen,TV,97,7.95,116832,https://cdn.myanimelist.net/images/anime/1102/133990.jpg
66816,205,9,Samurai Champloo,Historical,TV,26,8.5,390076,https://cdn.myanimelist.net/images/anime/1370/135212.jpg
50995,572,10,Kaze no Tani no Nausicaä,Fantasy,Movie,1,8.47,143273,https://cdn.myanimelist.net/images/anime/10/75914.jpg
57868,528,6,Pokemon: Mewtwo no Gyakushuu,Fantasy,Movie,1,7.66,100089,https://cdn.myanimelist.net/images/anime/1513/140273.jpg
6188,3455,7,To LOVE-Ru,Harem,TV,26,7.34,237563,https://cdn.myanimelist.net/images/anime/1292/147431.jpg
71189,1,10,Cowboy Bebop,Sci-Fi,TV,26,8.82,486824,https://cdn.myanimelist.net/images/anime/4/19644.jpg
21322,5958,10,Sora no Otoshimono,Romance,TV,13,7.68,227681,https://cdn.myanimelist.net/images/anime/1623/151209.jpg
66880,47,10,Akira,Adventure,Movie,1,8.15,215897,https://cdn.myanimelist.net/images/anime/1408/114012.jpg
7711,10604,6,Hidan no Aria Special,Mystery,Special,1,6.98,32988,https://cdn.myanimelist.net/images/anime/2/29138.jpg
58343,59,8,Chobits,Seinen,TV,26,7.57,266846,https://cdn.myanimelist.net/images/anime/4/24648.jpg
44365,4059,10,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Slice of Life,Special,1,8.14,160423,https://cdn.myanimelist.net/images/anime/12/19620.jpg
11044,225,5,Dragon Ball GT,Sci-Fi,TV,64,6.72,226625,https://cdn.myanimelist.net/images/anime/1262/93119.jpg
19,5114,9,Fullmetal Alchemist: Brotherhood,Adventure,TV,64,9.26,793665,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
46028,9989,8,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Slice of Life,TV,11,8.62,463835,https://cdn.myanimelist.net/images/anime/5/79697.jpg
17933,16498,10,Shingeki no Kyojin,Fantasy,TV,25,8.54,896229,https://cdn.myanimelist.net/images/anime/10/47347.jpg
67708,7465,9,Eve no Jikan (Movie),Sci-Fi,Movie,1,8.26,66376,https://cdn.myanimelist.net/images/anime/9/27711.jpg
47156,13663,10,To LOVE-Ru Darkness,Shounen,TV,12,7.82,135929,https://cdn.myanimelist.net/images/anime/8/42217.jpg
15256,12445,8,Tasogare Otome x Amnesia,Shounen,TV,12,7.95,172367,https://cdn.myanimelist.net/images/anime/12/64435.jpg
23353,162,10,Pita Ten,School,TV,26,7.08,16047,https://cdn.myanimelist.net/images/anime/7/25205.jpg
22946,4884,9,Tales of the Abyss,Fantasy,TV,26,7.47,74901,https://cdn.myanimelist.net/images/anime/8/21243.jpg
56316,13601,9,Psycho-Pass,Sci-Fi,TV,22,8.5,509109,https://cdn.myanimelist.net/images/anime/1314/142015.jpg
59487,17247,7,Machine-Doll wa Kizutsukanai,Ecchi,TV,12,7.39,136751,https://cdn.myanimelist.net/images/anime/4/56141.jpg
55290,4282,9,Kara no Kyoukai 5: Mujun Rasen,Supernatural,Movie,1,8.68,111074,https://cdn.myanimelist.net/images/anime/4/75851.jpg
33047,14227,7,Tonari no Kaibutsu-kun,School,TV,13,7.77,349836,https://cdn.myanimelist.net/images/anime/4/39779.jpg
6753,249,10,InuYasha,Fantasy,TV,167,7.89,281632,https://cdn.myanimelist.net/images/anime/1589/95329.jpg
63513,5114,9,Fullmetal Alchemist: Brotherhood,Shounen,TV,64,9.26,793665,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
1813,20583,8,Haikyuu!!,Comedy,TV,25,8.68,284498,https://cdn.myanimelist.net/images/anime/7/76014.jpg
10046,8675,10,Seitokai Yakuindomo,School,TV,13,7.71,217617,https://cdn.myanimelist.net/images/anime/9/56941.jpg
7355,225,8,Dragon Ball GT,Magic,TV,64,6.72,226625,https://cdn.myanimelist.net/images/anime/1262/93119.jpg
52321,2967,7,Saishuu Shiken Kujira,School,ONA,12,5.26,3264,https://cdn.myanimelist.net/images/anime/2/74243.jpg
22340,7559,10,Fate/stay night TV Reproduction,Action,OVA,2,7.02,23498,https://cdn.myanimelist.net/images/anime/7/33537.jpg
24719,31859,8,Hai to Gensou no Grimgar,Adventure,TV,12,7.87,213342,https://cdn.myanimelist.net/images/anime/13/77976.jpg
28196,13839,7,Detective Conan OVA 12: The Miracle of Excalibur,Mystery,OVA,1,7.14,4947,https://cdn.myanimelist.net/images/anime/5/59513.jpg
26616,2129,8,True Tears,Romance,TV,13,7.55,118644,https://cdn.myanimelist.net/images/anime/1733/134118.jpg
60062,19815,8,No Game No Life,Adventure,TV,12,8.47,602291,https://cdn.myanimelist.net/images/anime/1074/111944.jpg
11082,528,8,Pokemon: Mewtwo no Gyakushuu,Adventure,Movie,1,7.66,100089,https://cdn.myanimelist.net/images/anime/1513/140273.jpg
2874,15377,8,Hyakka Ryouran: Samurai Bride,Ecchi,TV,12,6.91,52542,https://cdn.myanimelist.net/images/anime/5/45248.jpg
18197,19815,10,No Game No Life,Game,TV,12,8.47,602291,https://cdn.myanimelist.net/images/anime/1074/111944.jpg
14011,10863,7,Steins;Gate: Oukoubakko no Poriomania,Sci-Fi,Special,1,8.46,159548,https://cdn.myanimelist.net/images/anime/1805/123188.jpg
57585,7791,7,K-On!!,Slice of Life,TV,26,8.14,246276,https://cdn.myanimelist.net/images/anime/10/76120.jpg
33791,18507,10,Free!,Slice of Life,TV,12,7.67,265791,https://cdn.myanimelist.net/images/anime/6/51107.jpg
23746,4477,8,Nodame Cantabile: Paris-hen,Slice of Life,TV,11,8.27,70822,https://cdn.myanimelist.net/images/anime/1896/147906.jpg
5899,868,7,Slayers Great,Fantasy,Movie,1,7.41,12760,https://cdn.myanimelist.net/images/anime/4/13097.jpg
42306,28423,7,Kyoukai no Rinne (TV),Comedy,TV,25,6.98,47036,https://cdn.myanimelist.net/images/anime/13/73436.jpg
41707,123,7,Fushigi Yuugi,Magic,TV,52,7.77,61622,https://cdn.myanimelist.net/images/anime/2/20140.jpg
33523,5114,9,Fullmetal Alchemist: Brotherhood,Military,TV,64,9.26,793665,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
37610,32438,4,Mayoiga,Psychological,TV,12,5.8,117090,https://cdn.myanimelist.net/images/anime/4/79413.jpg
55778,11319,9,Zero no Tsukaima F,Ecchi,TV,12,7.77,174026,https://cdn.myanimelist.net/images/anime/2/75559.jpg
57664,23293,10,Lupin the IIIrd: Jigen Daisuke no Bohyou,Drama,Movie,1,7.91,5939,https://cdn.myanimelist.net/images/anime/12/69457.jpg
24349,576,4,Magikano,Harem,TV,13,6.53,22664,https://cdn.myanimelist.net/images/anime/2/75539.jpg
27208,18679,10,Kill la Kill,School,TV,24,8.23,508118,https://cdn.myanimelist.net/images/anime/1464/111943.jpg
60291,11507,9,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,Music,1,6.62,6634,https://cdn.myanimelist.net/images/anime/2/32091.jpg
35919,121,10,Fullmetal Alchemist,Adventure,TV,51,8.33,600384,https://cdn.myanimelist.net/images/anime/10/75815.jpg
8078,2404,8,Zombie-Loan,Action,TV,11,7.06,93637,https://cdn.myanimelist.net/images/anime/2/21539.jpg
23635,2904,9,Code Geass: Hangyaku no Lelouch R2,Military,TV,25,8.98,572888,https://cdn.myanimelist.net/images/anime/1088/135089.jpg
3674,1571,7,Ghost Hunt,Mystery,TV,25,7.97,126426,https://cdn.myanimelist.net/images/anime/11/73908.jpg
62448,30279,8,Yuru Yuri San☆Hai!,Comedy,TV,12,8.04,44335,https://cdn.myanimelist.net/images/anime/7/76667.jpg
25942,1033,9,Sennen Joyuu,Historical,Movie,1,8.34,58492,https://cdn.myanimelist.net/images/anime/1648/93626.jpg
16815,995,10,Prince of Tennis: The National Tournament,Action,OVA,13,8.09,25170,https://cdn.myanimelist.net/images/anime/12/10572.jpg
39362,10110,8,Mayo Chiki!,Ecchi,TV,13,7.53,192219,https://cdn.myanimelist.net/images/anime/13/29971.jpg
18636,5630,7,Higashi no Eden,Romance,TV,11,8.03,276593,https://cdn.myanimelist.net/images/anime/9/15033.jpg
59843,227,9,FLCL,Sci-Fi,OVA,6,8.06,305165,https://cdn.myanimelist.net/images/anime/7/77356.jpg
56118,3588,7,Soul Eater,Adventure,TV,51,8.08,580184,https://cdn.myanimelist.net/images/anime/1071/149486.jpg
53518,3256,7,Soukou Kihei Votoms: Pailsen Files,Military,OVA,12,7.44,2861,https://cdn.myanimelist.net/images/anime/4/5264.jpg
27157,6883,7,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,Comedy,Special,1,6.71,2484,https://cdn.myanimelist.net/images/anime/8/15993.jpg
32663,21405,5,Bokura wa Minna Kawaisou,Slice of Life,TV,12,7.9,159793,https://cdn.myanimelist.net/images/anime/1257/145479.jpg
21420,15809,9,Hataraku Maou-sama!,Demons,TV,13,8.03,409037,https://cdn.myanimelist.net/images/anime/3/50177.jpg
13926,11771,7,Kuroko no Basket,Shounen,TV,25,8.46,338315,https://cdn.myanimelist.net/images/anime/11/50453.jpg
68621,9331,9,Yumekui Merry,Action,TV,13,7.08,89183,https://cdn.myanimelist.net/images/anime/3/30869.jpg
34375,2476,10,School Days,Drama,TV,12,6.17,279183,https://cdn.myanimelist.net/images/anime/1593/122440.jpg
8897,27821,9,Fate/stay night: Unlimited Blade Works - Prologue,Fantasy,Special,1,8.32,106382,https://cdn.myanimelist.net/images/anime/9/67425.jpg
13815,27991,7,K: Return of Kings,Supernatural,TV,13,7.82,114904,https://cdn.myanimelist.net/images/anime/6/76198.jpg
29153,10620,8,Mirai Nikki (TV),Psychological,TV,26,8.07,657190,https://cdn.myanimelist.net/images/anime/13/33465.jpg
71655,23673,6,Ookami Shoujo to Kuro Ouji,Romance,TV,12,7.47,145439,https://cdn.myanimelist.net/images/anime/1728/147375.jpg
44107,77,9,Mahou Shoujo Lyrical Nanoha A&#039;s,Magic,TV,13,8.1,41685,https://cdn.myanimelist.net/images/anime/4/6767.jpg
52562,157,7,Mahou Sensei Negima!,School,TV,26,7.11,76253,https://cdn.myanimelist.net/images/anime/12/89535.jpg
24379,1121,7,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,Adventure,Movie,1,6.93,43444,https://cdn.myanimelist.net/images/anime/13/75733.jpg
53556,132,9,GetBackers,Drama,TV,49,7.73,73536,https://cdn.myanimelist.net/images/anime/1056/109721.jpg
24995,16694,6,Sankarea: Wagahai mo... Zombie de Aru...,Romance,Special,1,7.39,36573,https://cdn.myanimelist.net/images/anime/12/44918.jpg
56701,11633,8,Blood Lad,Demons,TV,10,7.55,241513,https://cdn.myanimelist.net/images/anime/11/47677.jpg
11359,5204,8,Kara no Kyoukai 6: Boukyaku Rokuon,Romance,Movie,1,7.72,93803,https://cdn.myanimelist.net/images/anime/2/21739.jpg
48468,1836,5,Shuffle! Memories,Drama,TV,12,6.63,34109,https://cdn.myanimelist.net/images/anime/4/19624.jpg
36117,22319,10,Tokyo Ghoul,Supernatural,TV,12,8.07,618056,https://cdn.myanimelist.net/images/anime/1498/134443.jpg
8631,9062,9,Angel Beats! Specials,School,Special,2,7.79,139013,https://cdn.myanimelist.net/images/anime/4/25073.jpg
7716,1195,10,Zero no Tsukaima,School,TV,13,7.62,346828,https://cdn.myanimelist.net/images/anime/8/20680.jpg
57108,13391,6,Rakuen Tsuihou: Expelled from Paradise,Action,Movie,1,7.59,46678,https://cdn.myanimelist.net/images/anime/3/87919.jpg
54109,28623,8,Koutetsujou no Kabaneri,Action,TV,12,7.39,253027,https://cdn.myanimelist.net/images/anime/12/79164.jpg
65852,57,10,Beck,Slice of Life,TV,26,8.4,148328,https://cdn.myanimelist.net/images/anime/11/11636.jpg
4436,18507,8,Free!,Slice of Life,TV,12,7.67,265791,https://cdn.myanimelist.net/images/anime/6/51107.jpg
